year,time,rank,song_title,artist,album
2021,40,103,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2021,40,104,밤편지,아이유 (IU),밤편지
2021,40,105,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56
2021,40,106,사랑했던 날,김나영,사랑했던 날
2021,40,107,Love poem,아이유 (IU),Love poem
2021,40,108,회상,정경호,슬기로운 의사생활 시즌2 OST Part 9
2021,40,109,LALISA,리사 (LISA),LALISA
2021,40,110,HERO,임영웅,HERO
2021,40,111,Coin,아이유 (IU),5th Album `LILAC`
2021,40,112,어떻게 지내,오반 (OVAN),어떻게 지내
2021,40,113,바람,최유리,갯마을 차차차 OST Part 4
2021,40,114,Road Trip,NCT 127,Sticker - The 3rd Album
2021,40,115,How You Like That,BLACKPINK,How You Like That
2021,40,116,On The Ground,로제 (ROSE),R
2021,40,117,해운대,순순희,해운대
2021,40,118,Antifreeze,백예린,선물
2021,40,119,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2021,40,120,언젠가는,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 12
2021,40,121,끝사랑,임영웅,사랑의 콜센타 PART61
2021,40,122,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
2021,40,123,Dance Monkey,Tones And I,Dance Monkey
2021,40,124,잊었니,임영웅,사랑의 콜센타 PART60
2021,40,125,Tiny Riot,Sam Ryder,Tiny Riot
2021,40,126,허리춤,오반 (OVAN),허리춤
2021,40,127,벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,40,128,Better,보아 (BoA),BETTER - The 10th Album
2021,40,129,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More
2021,40,130,아이와 나의 바다,아이유 (IU),5th Album `LILAC`
2021,40,131,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST
2021,40,132,Black Mamba,aespa,Black Mamba
2021,40,133,너를 만나,폴킴,너를 만나
2021,40,134,내일의 나에게 (The Rainy Night),NCT 127,Sticker - The 3rd Album
2021,40,135,로맨틱 선데이,카더가든,갯마을 차차차 OST Part 1
2021,40,136,넌 좋은 사람,SG 워너비,넌 좋은 사람
2021,40,137,Bk Love,임영웅,뽕숭아학당 PART23
2021,40,138,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
2021,40,139,The Feels,TWICE,The Feels
2021,40,140,Bad,Christopher,Bad
2021,40,141,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2021,40,142,너의 눈물이 나의 눈을 적실 때,에일리 (Ailee),홍천기 OST Part.4
2021,40,143,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open
2021,40,144,퇴근버스,전상근,"이별 후, 첫 번째"
2021,40,145,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2021,40,146,고맙소,김호중,내일은 미스터트롯 결승전 베스트
2021,40,147,Shivers,Ed Sheeran,Shivers
2021,40,148,Don`t Start Now,Dua Lipa,Don`t Start Now
2021,40,149,Dreamer,NCT 127,Sticker - The 3rd Album
2021,40,150,parachute,John K,love + everything else
2021,40,151,마.피.아. In the morning,ITZY (있지),GUESS WHO
2021,40,152,도망가자 (Run With Me),선우정아,Serenade
2021,40,153,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3
2021,40,154,Breakfast,NCT 127,Sticker - The 3rd Album
2021,40,155,BRAIN,양요섭,Chocolate Box
2021,40,156,그럴때마다,백예린,선물
2021,40,157,주저하는 연인들을 위해,잔나비,전설
2021,40,158,보고 싶었어 가을 (금혼령 X 한동근),한동근,보고 싶었어 가을 (금혼령 X 한동근) OST
2021,40,159,하늘을 달리다,HYNN(박혜원),슬기로운 의사생활 시즌2 OST Part 11
2021,40,160,왜? 날,백예린,선물
2021,40,161,끝이라고 말할 것 같았어 (Too Late),황치열,끝이라고 말할 것 같았어
2021,40,162,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2021,40,163,Loving You Girl (Feat. Hkeem),Peder Elias,Loving You Girl
2021,40,164,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11
2021,40,165,다시 만나는 날 (Promise You),NCT 127,Sticker - The 3rd Album
2021,40,166,그대 향한 사랑,김호중,사랑의 콜센타 PART8
2021,40,167,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),Rainy day
2021,40,168,추적이는 여름 비가 되어,장범준,장범준 싱글
2021,40,169,가을 타나 봐,바이브 (Vibe),가을 타나 봐
2021,40,170,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2021,40,171,한계,백예린,선물
2021,40,172,미워요,임영웅,미워요 / 소나기
2021,40,173,그냥 안아달란 말야,다비치,그냥 안아달란 말야
2021,40,174,Shape of You,Ed Sheeran,÷ (Deluxe)
2021,40,175,만개 (Prod. 신지후),김호중,우리家
2021,40,176,같은 시선 (Focus),NCT 127,Sticker - The 3rd Album
2021,40,177,어느 햇살 좋은 날,케이시 (Kassy),갯마을 차차차 OST Part 2
2021,40,178,가을 아침,아이유 (IU),꽃갈피 둘
2021,40,179,Maniac,Conan Gray,Maniac
2021,40,180,Pretty Savage,BLACKPINK,THE ALBUM
2021,40,181,안녕,폴킴,호텔 델루나 OST Part.10
2021,40,182,사진을 보다가,다비치,사진을 보다가 (REVIBE Vol.2)
2021,40,183,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST
2021,40,184,ONLY,이하이,ONLY
2021,40,185,계단말고 엘리베이터,임영웅,계단말고 엘리베이터
2021,40,186,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2021,40,187,Ashes,Stellar,Ashes
2021,40,188,Magic Carpet Ride,NCT 127,Sticker - The 3rd Album
2021,40,189,Stuck with U,"Ariana Grande, Justin Bieber",Stuck with U
2021,40,190,너에게,유연석,슬기로운 의사생활 시즌2 OST Part 7
2021,40,191,Leave Before You Love Me,"Marshmello, Jonas Brothers",Leave Before You Love Me
2021,40,192,At My Worst,Pink Sweat$,The Prelude
2021,40,193,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2021,40,194,시작,가호 (Gaho),이태원 클라쓰 OST Part.2
2021,40,195,내사람,SG 워너비,The Precious History
2021,40,196,My Romance,CHEEZE (치즈),갯마을 차차차 OST Part 3
2021,40,197,Love Yourself,Justin Bieber,Purpose (Deluxe Edition)
2021,40,198,담아 갈게,이무진,담아 갈게
2021,40,199,사랑의 아픔 딛고,임영웅,사랑의 콜센타 PART65
2021,40,200,처음 만난 그때처럼,김필,처음 만난 그때처럼
2021,41,1,Stay,"The Kid LAROI, Justin Bieber",Stay
2021,41,2,신호등,이무진,신호등
2021,41,3,My Universe,"Coldplay, 방탄소년단",My Universe
2021,41,4,Savage,aespa,Savage - The 1st Mini Album
2021,41,5,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE
2021,41,6,Next Level,aespa,Next Level
2021,41,7,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT
2021,41,8,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집
2021,41,9,Permission to Dance,방탄소년단,Butter / Permission to Dance
2021,41,10,Weekend,태연 (TAEYEON),Weekend
2021,41,11,Butter,방탄소년단,Butter
2021,41,12,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2021,41,13,Bad Habits,Ed Sheeran,Bad Habits
2021,41,14,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice
2021,41,15,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST
2021,41,16,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5
2021,41,17,헤픈 우연,헤이즈 (Heize),HAPPEN
2021,41,18,Queendom,레드벨벳(Red Velvet),Queendom - The 6th Mini Album
2021,41,19,DUMB DUMB,전소미,DUMB DUMB
2021,41,20,고백,멜로망스(Melomance),세 번째 `고백`
2021,41,21,Dynamite,방탄소년단,Dynamite
2021,41,22,가을 타나 봐,이무진,가을 타나 봐 (REVIBE Vol.4)
2021,41,23,라일락,아이유 (IU),5th Album `LILAC`
2021,41,24,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1
2021,41,25,Celebrity,아이유 (IU),Celebrity
2021,41,26,LOCO,ITZY (있지),CRAZY IN LOVE
2021,41,27,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
2021,41,28,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`
2021,41,29,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL
2021,41,30,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE
2021,41,31,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)) OST
2021,41,32,ASAP,STAYC(스테이씨),STAYDOM
2021,41,33,너를 생각해,주시크 (Joosiq),너를 생각해
2021,41,34,Hey Mama (Feat. Nicki Minaj & Afrojack),David Guetta,Listen (Deluxe)
2021,41,35,WAITING,WOODZ (조승연),ONLY LOVERS LEFT
2021,41,36,하루만 더,빅마마 (BigMama),하루만 더
2021,41,37,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2
2021,41,38,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix
2021,41,39,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,41,40,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (Maktub),Red Moon : Beyond The Light
2021,41,41,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2021,41,42,Off My Face,Justin Bieber,Justice
2021,41,43,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
2021,41,44,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,41,45,내 기억 속에 남아 있는 그대 모습은,산들,갯마을 차차차 OST Part 6
2021,41,46,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게
2021,41,47,Lovesick Girls,BLACKPINK,THE ALBUM
2021,41,48,빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY
2021,41,49,Alcohol-Free,TWICE,Taste of Love
2021,41,50,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,41,51,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아
2021,41,52,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2021,41,53,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
2021,41,54,힘을 내세요,이찬원,..선물
2021,41,55,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls),Summer Queen
2021,41,56,Blueming,아이유 (IU),Love poem
2021,41,57,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2021,41,58,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride
2021,41,59,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2021,41,60,Timeless,SG 워너비,SG Wanna Be+
2021,41,61,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,41,62,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2021,41,63,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇
2021,41,64,멜로디,ASH ISLAND,멜로디
2021,41,65,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC'
2021,41,66,상상더하기,라붐 (LABOUM),Fresh Adventure
2021,41,67,아로하,조정석,슬기로운 의사생활 OST Part 3
2021,41,68,2002,Anne-Marie,Speak Your Mind (Deluxe)
2021,41,69,봄날,방탄소년단,YOU NEVER WALK ALONE
2021,41,70,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래
2021,41,71,바래,HYNN(박혜원),바래
2021,41,72,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까
2021,41,73,산책,백예린,선물
2021,41,74,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2021,41,75,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,41,76,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,41,77,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집
2021,41,78,고백,10cm,두 번째 `고백`
2021,41,79,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래
2021,41,80,Life Goes On,방탄소년단,BE
2021,41,81,METEOR,창모 (CHANGMO),Boyhood
2021,41,82,Sticker,NCT 127,Sticker - The 3rd Album
2021,41,83,전화 한 번 못하니,신예영,전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영)
2021,41,84,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST"
2021,41,85,여전히 아름다운지,세븐틴,슬기로운 의사생활 시즌2 OST Part 8
2021,41,86,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고
2021,41,87,12:45 (Stripped),Etham,12:45 (Stripped)
2021,41,88,사실 나는 (Feat.전건호),경서예지,사실 나는
2021,41,89,너 하나야 (낮에 뜨는 달 X 길구봉구),길구봉구,너 하나야 (낮에 뜨는 달 X 길구봉구) OST
2021,41,90,너의 모습,정동하,너의 모습
2021,41,91,잊었니,임영웅,사랑의 콜센타 PART60
2021,41,92,찬란한 계절,폴킴,찬란한 계절
2021,41,93,고백,어반 자카파 (Urban Zakapa),네 번째 `고백`
2021,41,94,The Feels,TWICE,The Feels
2021,41,95,Memories,Maroon 5,Memories
2021,41,96,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST
2021,41,97,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아
2021,41,98,가까운 듯 먼 그대여,카더가든,가까운 듯 먼 그대여
2021,41,99,그대라는 사치,임영웅,사랑의 콜센타 PART62
2021,41,100,Butterfly,전미도,슬기로운 의사생활 시즌2 OST Part 12
2021,41,101,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,41,102,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56
2021,41,103,고백,장범준,첫 번째 `고백`
2021,41,104,밤편지,아이유 (IU),밤편지
2021,41,105,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2021,41,106,라라라,SG 워너비,My Friend
2021,41,107,슈퍼스타,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 6
2021,41,108,HERO,임영웅,HERO
2021,41,109,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1
2021,41,110,Love poem,아이유 (IU),Love poem
2021,41,111,너와 나는 이제 남이니까,이소정,너와 나는 이제 남이니까
2021,41,112,바람,최유리,갯마을 차차차 OST Part 4
2021,41,113,PING PONG,현아 & 던,1+1=1
2021,41,114,Lemonade,NCT 127,Sticker - The 3rd Album
2021,41,115,YEPPI YEPPI,aespa,Savage - The 1st Mini Album
2021,41,116,어떻게 지내,오반 (OVAN),어떻게 지내
2021,41,117,aenergy,aespa,Savage - The 1st Mini Album
2021,41,118,Black Mamba,aespa,Black Mamba
2021,41,119,Coin,아이유 (IU),5th Album `LILAC`
2021,41,120,해운대,순순희,해운대
2021,41,121,끝사랑,임영웅,사랑의 콜센타 PART61
2021,41,122,Play (Prod. TOIL),ASH ISLAND,Play
2021,41,123,How You Like That,BLACKPINK,How You Like That
2021,41,124,Vibin,영재 (Youngjae),COLORS from Ars
2021,41,125,Antifreeze,백예린,선물
2021,41,126,아이와 나의 바다,아이유 (IU),5th Album `LILAC`
2021,41,127,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
2021,41,128,Dance Monkey,Tones And I,Dance Monkey
2021,41,129,로맨틱 선데이,카더가든,갯마을 차차차 OST Part 1
2021,41,130,너를 만나,폴킴,너를 만나
2021,41,131,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2021,41,132,On The Ground,로제 (ROSE),R
2021,41,133,Better,보아 (BoA),BETTER - The 10th Album
2021,41,134,Bk Love,임영웅,뽕숭아학당 PART23
2021,41,135,빛이 되어줘,김재환,갯마을 차차차 OST Part 5
2021,41,136,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More
2021,41,137,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST
2021,41,138,LALISA,리사 (LISA),LALISA
2021,41,139,회상,정경호,슬기로운 의사생활 시즌2 OST Part 9
2021,41,140,Bad,Christopher,Bad
2021,41,141,자각몽 (Lucid Dream),aespa,Savage - The 1st Mini Album
2021,41,142,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
2021,41,143,허리춤,오반 (OVAN),허리춤
2021,41,144,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2021,41,145,Shivers,Ed Sheeran,Shivers
2021,41,146,BAD LOVE,키 (KEY),BAD LOVE - The 1st Mini Album
2021,41,147,Tiny Riot,Sam Ryder,Tiny Riot
2021,41,148,벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,41,149,넌 좋은 사람,SG 워너비,넌 좋은 사람
2021,41,150,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2021,41,151,Don`t Start Now,Dua Lipa,Don`t Start Now
2021,41,152,ICONIC,aespa,Savage - The 1st Mini Album
2021,41,153,주저하는 연인들을 위해,잔나비,전설
2021,41,154,I`ll Make You Cry,aespa,Savage - The 1st Mini Album
2021,41,155,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open
2021,41,156,parachute,John K,love + everything else
2021,41,157,언젠가는,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 12
2021,41,158,마.피.아. In the morning,ITZY (있지),GUESS WHO
2021,41,159,미워요,임영웅,미워요 / 소나기
2021,41,160,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2021,41,161,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2021,41,162,어느 햇살 좋은 날,케이시 (Kassy),갯마을 차차차 OST Part 2
2021,41,163,가을 아침,아이유 (IU),꽃갈피 둘
2021,41,164,Loving You Girl (Feat. Hkeem),Peder Elias,Loving You Girl
2021,41,165,도망가자 (Run With Me),선우정아,Serenade
2021,41,166,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),Rainy day
2021,41,167,GLASSY,조유리,GLASSY
2021,41,168,Pretty Savage,BLACKPINK,THE ALBUM
2021,41,169,Shape of You,Ed Sheeran,÷ (Deluxe)
2021,41,170,계단말고 엘리베이터,임영웅,계단말고 엘리베이터
2021,41,171,Road Trip,NCT 127,Sticker - The 3rd Album
2021,41,172,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3
2021,41,173,가을 타나 봐,바이브 (Vibe),가을 타나 봐
2021,41,174,안녕,폴킴,호텔 델루나 OST Part.10
